1,8.000000,1,1,1
2,4.000000,1,1,1
3,-4.000000,0,0,1
4,2.000000,1,1,1
5,-4.000000,0,0,1
6,2.000000,1,1,1
7,-0.250000,0,0,1
8,-0.500000,0,1,0
9,1.000000,1,1,1
10,0.500000,1,0,0
11,1.000000,1,0,0
12,0.500000,1,1,1
13,0.250000,1,1,1
14,1.000000,1,1,1
15,-0.250000,0,1,0
16,8.000000,1,1,1
17,0.250000,1,0,0
18,4.000000,1,1,1
19,-1.000000,0,0,1
20,-0.500000,0,0,1
21,1.000000,1,1,1
22,-4.000000,0,0,1
23,-0.250000,0,0,1
24,-0.500000,0,1,0
25,-8.000000,0,0,1
